,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,indice_roubo,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib
0,3550308,SAO PAULO,SP,sim,0,12105804,1522.986,sim,-23.5329,-46.6395,0.9990112442385886,132024.0,495494.0,461970.0,954912.0,4.137,3.375666666666667,950.0,628064882.0
1,3518800,GUARULHOS,SP,não,21.495,1349158,318.014,sim,-23.4538,-46.5333,0.9990112442385886,20532.0,41455.0,29590.0,85801.0,4.393466666666667,3.5988974358974364,179.6,51389524.0
2,3509502,CAMPINAS,SP,sim,91.251,1182410,795.697,sim,-22.9053,-47.0659,0.9990112442385886,20407.0,63265.0,36622.0,115204.0,4.499,3.799,356.0,57673309.0
3,3548708,SAO BERNARDO DO CAMPO,SP,não,18.733,827379,406.18,não,-23.6914,-46.5646,0.9990112442385886,11528.0,33868.0,24599.0,72555.0,4.299,3.649,86.6,47551620.0
4,3547809,SANTO ANDRE,SP,não,20.571,715112,174.84,não,-23.6737,-46.5432,0.9990112442385886,8878.0,28032.0,24760.0,66385.0,4.393466666666667,3.5988974358974364,65.0,28119591.0
5,3549904,SAO JOSE DOS CAMPOS,SP,sim,89.383,703284,1099.613,não,-23.1896,-45.8841,0.9990112442385886,7104.0,28346.0,18638.0,55980.0,4.393466666666667,3.5988974358974364,258.0,30927050.0
6,3534401,OSASCO,SP,não,25.545,697743,64.935,não,-23.5324,-46.7916,0.9990112442385886,9932.0,26034.0,19678.0,61895.0,4.393466666666667,3.5988974358974364,61.0,58566199.0
7,3543402,RIBEIRAO PRETO,SP,sim,317.627,682408,650.366,sim,-21.1699,-47.8099,0.9990112442385886,11410.0,36216.0,21112.0,107647.0,4.393466666666667,3.5988974358974364,229.0,28087397.0
8,3552205,SOROCABA,SP,não,104.948,659961,449.122,não,-23.4969,-47.4451,0.9990112442385886,8121.0,31224.0,17765.0,79681.0,4.393466666666667,3.5988974358974364,206.0,32662452.0
9,3529401,MAUA,SP,não,26.415,462029,62.293,não,-23.6677,-46.4613,0.9990112442385886,4165.0,10550.0,8492.0,35335.0,4.393466666666667,3.5988974358974364,48.7,11329503.0
10,3549805,SAO JOSE DO RIO PRETO,SP,não,441.902,450671,431.307,sim,-20.8113,-49.3758,0.9990112442385886,8505.0,29319.0,13632.0,84805.0,4.393466666666667,3.5988974358974364,117.4,15802010.0
11,3548500,SANTOS,SP,sim,73.059,434640,280.3,não,-23.9535,-46.335,0.9990112442385886,5404.0,11556.0,14524.0,50081.0,4.393466666666667,3.5988974358974364,42.2,20147782.0
12,3530607,MOGI DAS CRUZES,SP,não,64.585,433948,714.156,não,-23.5208,-46.1854,0.9990112442385886,6591.0,15623.0,10772.0,28417.0,4.393466666666667,3.5988974358974364,55.1,13367335.0
13,3513801,DIADEMA,SP,não,20.037,417842,30.65,não,-23.6813,-46.6205,0.9990112442385886,4411.0,11167.0,7646.0,41732.0,4.393466666666667,3.5988974358974364,27.3,13910517.0
14,3525904,JUNDIAI,SP,não,58.825,409515,431.969,não,-23.1852,-46.8974,0.9990112442385886,8069.0,23290.0,14433.0,44315.0,4.393466666666667,3.5988974358974364,50.8,36339235.0
15,3538709,PIRACICABA,SP,não,184.999,397309,1369.511,não,-22.7338,-47.6476,0.9990112442385886,7934.0,23751.0,11654.0,54516.0,4.393466666666667,3.5988974358974364,31.5,22040590.0
16,3510609,CARAPICUIBA,SP,não,29.843,396545,34.967,não,-23.5235,-46.8407,0.9990112442385886,3986.0,10849.0,7499.0,34843.0,4.393466666666667,3.5988974358974364,25.8,4719835.0
17,3506003,BAURU,SP,não,331.914,371663,673.488,sim,-22.3246,-49.0871,0.9990112442385886,6028.0,20135.0,10349.0,47909.0,4.393466666666667,3.5988974358974364,68.9,12137134.0
18,3523107,ITAQUAQUECETUBA,SP,não,42.237,360698,81.777,não,-23.4835,-46.3457,0.9990112442385886,3459.0,7040.0,4642.0,18503.0,4.393466666666667,3.5988974358974364,72.4,5742348.0
19,3551009,SAO VICENTE,SP,não,70.443,360360,148.424,não,-23.9574,-46.3883,0.9990112442385886,2142.0,4798.0,4889.0,40700.0,4.393466666666667,3.5988974358974364,20.0,4940871.0
20,3516200,FRANCA,SP,não,399.017,347226,607.333,não,-20.5352,-47.4039,0.9990112442385886,3866.0,19450.0,7793.0,58907.0,4.393466666666667,3.5988974358974364,49.3,8069332.0
21,3518701,GUARUJA,SP,não,96.045,315546,142.589,não,-23.9888,-46.258,0.9990112442385886,2190.0,5867.0,5197.0,38403.0,4.393466666666667,3.5988974358974364,25.6,7456001.0
22,3541000,PRAIA GRANDE,SP,não,75.827,310168,149.079,não,-24.0084,-46.4121,0.9990112442385886,2418.0,7208.0,5465.0,31901.0,4.393466666666667,3.5988974358974364,21.7,5512844.0
23,3554102,TAUBATE,SP,não,143.228,307964,625.916,não,-23.0104,-45.5593,0.9990112442385886,3268.0,11995.0,7652.0,49584.0,4.379,3.559,25.8,15436985.0
24,3526902,LIMEIRA,SP,não,148.023,300901,580.983,não,-22.566,-47.397,0.9990112442385886,4979.0,16239.0,7293.0,39635.0,4.393466666666667,3.5988974358974364,12.5,11261334.0
25,3552502,SUZANO,SP,não,51.014,290784,205.865,não,-23.5448,-46.3112,0.9990112442385886,3619.0,8491.0,6150.0,15400.0,4.393466666666667,3.5988974358974364,42.2,10130268.0
26,3552809,TABOAO DA SERRA,SP,não,22.897,279699,20.478,não,-23.6019,-46.7526,0.9990112442385886,2718.0,8209.0,6126.0,22996.0,4.393466666666667,3.5988974358974364,20.6,7326979.0
27,3552403,SUMARE,SP,não,119.796,273066,153.033,não,-22.8204,-47.2728,0.9990112442385886,2943.0,10655.0,4789.0,26260.0,4.393466666666667,3.5988974358974364,35.9,11969866.0
28,3505708,BARUERI,SP,não,33.946,267553,64.167,não,-23.5057,-46.879,0.9990112442385886,6082.0,12820.0,9575.0,23496.0,4.393466666666667,3.5988974358974364,55.5,46151952.0
29,3515004,EMBU DAS ARTES,SP,não,33.433,267073,70.079,não,-23.6437,-46.8579,0.9990112442385886,,,,,4.393466666666667,3.5988974358974364,,7412777.0
30,3548906,SAO CARLOS,SP,não,240.029,246101,1140.92,não,-22.0174,-47.886,0.9990112442385886,4074.0,12968.0,6999.0,31108.0,4.393466666666667,3.5988974358974364,35.0,9796013.0
31,3520509,INDAIATUBA,SP,não,105.348,239720,310.564,não,-23.0816,-47.2101,0.9990112442385886,3568.0,13605.0,6564.0,36109.0,4.599,3.599,17.9,12058634.0
32,3513009,COTIA,SP,não,36.225,237857,323.891,não,-23.6022,-46.919,0.9990112442385886,3235.0,10435.0,6884.0,19203.0,4.393466666666667,3.5988974358974364,,10118348.0
33,3529005,MARILIA,SP,não,437.092,235223,1170.054,sim,-22.2171,-49.9501,0.9990112442385886,3458.0,10539.0,5531.0,34842.0,4.393466666666667,3.5988974358974364,23.0,7041950.0
34,3501608,AMERICANA,SP,não,125.997,233882,133.63,não,-22.7374,-47.3331,0.9990112442385886,3485.0,14258.0,7491.0,27048.0,4.393466666666667,3.5988974358974364,50.7,10727869.0
35,3503208,ARARAQUARA,SP,não,278.254,230781,1005.968,não,-21.7845,-48.178000000000004,0.9990112442385886,3900.0,11818.0,6071.0,36974.0,4.393466666666667,3.5988974358974364,38.8,7975227.0
36,3524402,JACAREI,SP,não,82.065,229842,460.073,não,-23.2983,-45.9658,0.9990112442385886,2788.0,8120.0,5159.0,21316.0,4.393466666666667,3.5988974358974364,28.6,9414193.0
37,3522505,ITAPEVI,SP,não,42.627,229555,91.353,não,-23.5488,-46.9327,0.9990112442385886,2099.0,5507.0,3525.0,18619.0,4.393466666666667,3.5988974358974364,20.5,8867669.0
38,3541406,PRESIDENTE PRUDENTE,SP,não,557.451,225259,562.107,sim,-22.1207,-51.3925,0.9990112442385886,4078.0,13205.0,5250.0,34963.0,4.393466666666667,3.5988974358974364,16.5,6878962.0
39,3519071,HORTOLANDIA,SP,não,112.799,222249,62.224,não,-22.8529,-47.2143,0.9990112442385886,2485.0,7542.0,3254.0,17558.0,4.393466666666667,3.5988974358974364,24.5,10171817.0
40,3543907,RIO CLARO,SP,não,177.755,202944,498.008,não,-22.3984,-47.5546,0.9990112442385886,3466.0,10265.0,5539.0,39173.0,4.393466666666667,3.5988974358974364,28.3,8455120.0
41,3502804,ARACATUBA,SP,não,524.258,194854,1167.311,sim,-21.2076,-50.4401,0.9990112442385886,3667.0,10987.0,5083.0,44728.0,4.393466666666667,3.5988974358974364,19.5,6622808.0
42,3545803,SANTA BARBARA D'OESTE,SP,não,sem info,191863,271.492,não,-22.7553,-47.4143,0.9990112442385886,2577.0,9128.0,4629.0,27556.0,4.393466666666667,3.5988974358974364,,
43,3515707,FERRAZ DE VASCONCELOS,SP,não,51.027,188891,30.071,não,-23.5411,-46.371,0.9990112442385886,2103.0,4077.0,3331.0,8758.0,4.393466666666667,3.5988974358974364,15.8,2747746.0
44,3516309,FRANCISCO MORATO,SP,não,49.808,171614,49.164,não,-23.2792,-46.7448,0.9990112442385886,603.0,2343.0,1673.0,8835.0,4.393466666666667,3.5988974358974364,15.1,1268410.0
45,3522208,ITAPECERICA DA SERRA,SP,não,42.392,170947,151.458,não,-23.7161,-46.8572,0.9990112442385886,2500.0,4939.0,3118.0,13644.0,4.393466666666667,3.5988974358974364,6.8,2943707.0
46,3523909,ITU,SP,não,101.241,170161,639.981,não,-23.2544,-47.2927,0.9990112442385886,3270.0,8824.0,4605.0,23246.0,4.393466666666667,3.5988974358974364,17.1,7551445.0
47,3507605,BRAGANCA PAULISTA,SP,não,87.409,164182,513.589,não,-22.9527,-46.5419,0.9990112442385886,3026.0,9530.0,4357.0,28001.0,4.393466666666667,3.5988974358974364,15.7,4840392.0
48,3538006,PINDAMONHANGABA,SP,não,157.619,164016,730.172,não,-22.9246,-45.4613,0.9990112442385886,2057.0,5422.0,3164.0,18858.0,4.393466666666667,3.5988974358974364,15.5,6227820.0
49,3522307,ITAPETININGA,SP,não,173.054,160080,1792.079,não,-23.5886,-48.0483,0.9990112442385886,2993.0,6895.0,2764.0,21613.0,4.393466666666667,3.5988974358974364,14.8,3935738.0
50,3548807,SAO CAETANO DO SUL,SP,não,13.453,159589,15.36,não,-23.6229,-46.5548,0.9990112442385886,2784.0,9142.0,8447.0,11609.0,4.393466666666667,3.5988974358974364,15.4,16153419.0
51,3516408,FRANCO DA ROCHA,SP,não,44.031,149531,133.931,não,-23.3229,-46.729,0.9990112442385886,975.0,3320.0,1984.0,9006.0,4.393466666666667,3.5988974358974364,12.5,2563525.0
52,3530706,MOGI GUACU,SP,não,197.508,149390,813.138,não,-22.3675,-46.9428,0.9990112442385886,,,,,4.393466666666667,3.5988974358974364,15.2,5048999.0
53,3525300,JAU,SP,não,303.042,146352,688.337,não,-22.2936,-48.5592,0.9990112442385886,2556.0,7027.0,3830.0,20969.0,4.049,3.239,12.9,4002111.0
54,3507506,BOTUCATU,SP,não,238.606,142561,1482.874,não,-22.8837,-48.4437,0.9990112442385886,1870.0,7581.0,3980.0,16230.0,4.393466666666667,3.5988974358974364,13.9,4186986.0
55,3504107,ATIBAIA,SP,não,66.309,139686,478.101,não,-23.1171,-46.5563,0.9990112442385886,2617.0,8726.0,4671.0,21922.0,4.393466666666667,3.5988974358974364,13.3,5420788.0
56,3547304,SANTANA DE PARNAIBA,SP,não,43.132,131971,183.816,não,-23.4439,-46.9178,0.9990112442385886,2017.0,6152.0,6116.0,10726.0,4.393466666666667,3.5988974358974364,15.4,8065197.0
57,3503307,ARARAS,SP,não,171.887,131286,643.457,não,-22.3572,-47.3842,0.9990112442385886,2408.0,6478.0,3096.0,20996.0,4.393466666666667,3.5988974358974364,13.3,4431291.0
58,3513504,CUBATAO,SP,não,64.975,128741,142.281,não,-23.8911,-46.424,0.9990112442385886,2821.0,2425.0,1979.0,9971.0,4.393466666666667,3.5988974358974364,,9304123.0
59,3556206,VALINHOS,SP,não,96.827,124066,148.528,não,-22.9698,-46.9974,0.9990112442385886,2238.0,7838.0,4310.0,12591.0,4.393466666666667,3.5988974358974364,28.3,5338650.0
60,3551702,SERTAOZINHO,SP,não,339.083,122653,402.803,não,-21.1316,-47.9875,0.9990112442385886,2794.0,6776.0,2795.0,19430.0,4.393466666666667,3.5988974358974364,12.5,4360402.0
61,3543303,RIBEIRAO PIRES,SP,não,49.662,121837,99.175,não,-23.7067,-46.4058,0.9990112442385886,2876.0,4330.0,3192.0,6570.0,4.393466666666667,3.5988974358974364,7.2,2606481.0
62,3525003,JANDIRA,SP,não,41.795,121506,17.523,não,-23.5275,-46.9023,0.9990112442385886,1260.0,3553.0,2168.0,9889.0,4.393466666666667,3.5988974358974364,12.4,2941506.0
63,3506508,BIRIGUI,SP,não,508.018,120701,530.651,não,-21.291,-50.3432,0.9990112442385886,1901.0,6010.0,2374.0,25249.0,4.799,3.899,12.5,2721174.0
64,3511102,CATANDUVA,SP,não,389.121,120676,292.24,não,-21.1314,-48.977,0.9990112442385886,2940.0,7387.0,3109.0,26362.0,4.393466666666667,3.5988974358974364,14.6,3577635.0
65,3505500,BARRETOS,SP,não,428.241,120626,1563.611,não,-20.5531,-48.5698,0.9990112442385886,2272.0,6431.0,2771.0,23918.0,4.393466666666667,3.5988974358974364,13.4,3790875.0
66,3518404,GUARATINGUETA,SP,não,187.539,120406,751.443,não,-22.8075,-45.1938,0.9990112442385886,1362.0,5156.0,3070.0,15162.0,4.389,3.742,13.4,4471713.0
67,3557006,VOTORANTIM,SP,não,106.035,119901,183.998,não,-23.5446,-47.4388,0.9990112442385886,1319.0,3898.0,2122.0,13724.0,4.393466666666667,3.5988974358974364,13.4,4708770.0
68,3554003,TATUI,SP,não,145.781,118944,524.156,não,-23.3487,-47.8461,0.9990112442385886,2481.0,5596.0,2181.0,21275.0,4.393466666666667,3.5988974358974364,11.9,3417706.0
69,3556503,VARZEA PAULISTA,SP,não,60.492,118924,34.627,não,-23.2136,-46.8234,0.9990112442385886,1236.0,4098.0,2061.0,12716.0,4.393466666666667,3.5988974358974364,12.1,2344124.0
70,3510500,CARAGUATATUBA,SP,não,172.821,116822,483.95,não,-23.6125,-45.4125,0.9990112442385886,1666.0,4444.0,2643.0,16201.0,4.393466666666667,3.5988974358974364,10.7,2885243.0
71,3523404,ITATIBA,SP,não,85.755,116533,322.522,não,-23.0035,-46.8464,0.9990112442385886,2505.0,6479.0,3356.0,12128.0,4.393466666666667,3.5988974358974364,9.6,5147533.0
72,3545209,SALTO,SP,não,104.492,116194,134.258,não,-23.1996,-47.2931,0.9990112442385886,2528.0,4887.0,2505.0,13155.0,4.393466666666667,3.5988974358974364,12.6,5695364.0
73,3539806,POA,SP,não,49.662,115484,17.179,não,-23.5333,-46.3473,0.9990112442385886,1009.0,3113.0,2532.0,6598.0,4.499,3.499,15.7,3940620.0
74,3534708,OURINHOS,SP,não,376.376,111806,296.203,não,-22.9797,-49.8697,0.9990112442385886,2252.0,5309.0,2385.0,16825.0,4.393466666666667,3.5988974358974364,12.4,2847364.0
75,3536505,PAULINIA,SP,não,125.783,102588,139.332,não,-22.7542,-47.1488,0.9990112442385886,2272.0,5688.0,2723.0,9452.0,4.393466666666667,3.5988974358974364,,14655384.0
76,3526704,LEME,SP,não,189.595,101186,403.077,não,-22.1809,-47.3841,0.9990112442385886,2544.0,5184.0,2103.0,15740.0,4.279,3.5988974358974364,11.1,2505532.0
77,3522109,ITANHAEM,SP,não,113.347,98646,599.017,não,-24.1736,-46.788000000000004,0.9990112442385886,996.0,2642.0,1623.0,9887.0,4.393466666666667,3.5988974358974364,39.2,1434501.0
78,3509007,CAIEIRAS,SP,não,40.001,98243,95.894,não,-23.3607,-46.7397,0.9990112442385886,1120.0,3254.0,1958.0,5751.0,4.393466666666667,3.5988974358974364,9.9,3801890.0
79,3528502,MAIRIPORA,SP,não,59.943,95644,321.48,não,-23.3171,-46.5897,0.9990112442385886,2124.0,4347.0,2195.0,8023.0,4.393466666666667,3.5988974358974364,7.4,1500945.0
80,3508504,CACAPAVA,SP,não,113.949,92586,369.907,não,-23.0992,-45.7076,0.9990112442385886,1206.0,3439.0,1743.0,9738.0,4.277,3.497,12.7,3846022.0
81,3550605,SAO ROQUE,SP,não,71.327,88485,307.553,não,-23.5226,-47.1357,0.9990112442385886,1251.0,4144.0,1892.0,7448.0,4.393466666666667,3.5988974358974364,7.5,2272458.0
82,3555406,UBATUBA,SP,não,225.029,88324,712.116,não,-23.4332,-45.0834,0.9990112442385886,834.0,3265.0,1703.0,13144.0,4.449,3.77,9.6,1658499.0
83,3527207,LORENA,SP,não,200.117,87969,413.776,não,-22.7334,-45.1197,0.9990112442385886,976.0,2744.0,1593.0,10073.0,4.393466666666667,3.5988974358974364,10.7,2001683.0
84,3503901,ARUJA,SP,não,43.045,86456,97.448,não,-23.3965,-46.32,0.9990112442385886,3030.0,4793.0,2738.0,6091.0,4.393466666666667,3.5988974358974364,27.2,3759210.0
85,3550704,SAO SEBASTIAO,SP,não,193,85565,403.336,não,-23.7951,-45.4143,0.9990112442385886,952.0,2845.0,1563.0,8545.0,4.393466666666667,3.5988974358974364,8.6,5254869.0
86,3509601,CAMPO LIMPO PAULISTA,SP,não,60.094,82526,80.048,não,-23.2078,-46.7889,0.9990112442385886,693.0,2960.0,1565.0,7863.0,4.393466666666667,3.5988974358974364,9.2,1569453.0
87,3513405,CRUZEIRO,SP,não,227.032,81710,304.572,não,-22.5728,-44.968999999999994,0.9990112442385886,788.0,2252.0,1657.0,9167.0,4.393466666666667,3.5988974358974364,10.7,2141388.0
88,3519709,IBIUNA,SP,não,74.867,77562,1059.689,não,-23.6596,-47.223,0.9990112442385886,2353.0,4983.0,1735.0,8934.0,4.393466666666667,3.5988974358974364,,1438503.0
89,3524303,JABOTICABAL,SP,não,345.807,76554,706.499,não,-21.252,-48.3252,0.9990112442385886,2184.0,4568.0,1801.0,10944.0,4.393466666666667,3.5988974358974364,9.4,2324572.0
90,3556701,VINHEDO,SP,não,79.031,75164,81.742,não,-23.0302,-46.9833,0.9990112442385886,1520.0,5234.0,2787.0,8788.0,4.393466666666667,3.5988974358974364,10.1,7306490.0
91,3509205,CAJAMAR,SP,não,46.694,73942,128.356,não,-23.355,-46.8781,0.9990112442385886,1665.0,3295.0,1740.0,5585.0,4.393466666666667,3.5988974358974364,7.4,9911054.0
92,3512803,COSMOPOLIS,SP,não,141.033,69115,154.73,não,-22.6419,-47.1926,0.9990112442385886,849.0,2578.0,1118.0,7437.0,4.393466666666667,3.5988974358974364,6.7,1227129.0
93,3530508,MOCOCA,SP,não,267.763,68979,854.074,não,-21.4647,-47.0024,0.9990112442385886,1273.0,3396.0,1182.0,8469.0,4.393466666666667,3.5988974358974364,8.6,1675195.0
94,3515103,EMBU-GUACU,SP,não,58.475,68266,155.036,não,-23.8297,-46.8136,0.9990112442385886,2402.0,3191.0,1814.0,5343.0,4.393466666666667,3.5988974358974364,8.4,
95,3537602,PERUIBE,SP,não,137.026,66578,326.214,não,-24.311999999999998,-47.0012,0.9990112442385886,727.0,2271.0,1204.0,7382.0,4.393466666666667,3.5988974358974364,7.7,1416759.0
96,3505906,BATATAIS,SP,não,353.976,61478,850.718,não,-20.8929,-47.5921,0.9990112442385886,1231.0,3644.0,1415.0,7198.0,4.393466666666667,3.5988974358974364,7.5,1454714.0
97,3506359,BERTIOGA,SP,não,103.624,59348,491.701,não,-23.8486,-46.1396,0.9990112442385886,541.0,1906.0,1040.0,5883.0,4.393466666666667,3.5988974358974364,5.0,1536747.0
98,3533403,NOVA ODESSA,SP,não,127.128,58239,73.298,não,-22.7832,-47.2941,0.9990112442385886,978.0,3500.0,1464.0,7284.0,4.393466666666667,3.5988974358974364,26.1,2480005.0
99,3507001,BOITUVA,SP,não,121.404,57942,249.014,não,-23.2855,-47.6786,0.9990112442385886,1584.0,3537.0,1464.0,5845.0,4.393466666666667,3.5988974358974364,5.4,2587854.0
100,3531803,MONTE MOR,SP,não,122.702,57262,240.787,não,-22.945,-47.3122,0.9990112442385886,843.0,2336.0,855.0,4707.0,4.393466666666667,3.5988974358974364,5.6,2950248.0
101,3524006,ITUPEVA,SP,não,74.025,57089,200.516,não,-23.1526,-47.0593,0.9990112442385886,1591.0,3404.0,1412.0,5478.0,4.393466666666667,3.5988974358974364,,3545947.0
102,3546801,SANTA ISABEL,SP,não,59.449,56017,361.494,não,-23.3172,-46.2237,0.9990112442385886,1275.0,2098.0,906.0,5850.0,4.393466666666667,3.5988974358974364,5.5,1450356.0
103,3537800,PIEDADE,SP,não,135.566,55083,745.536,não,-23.7139,-47.4256,0.9990112442385886,1633.0,3687.0,1031.0,8039.0,4.393466666666667,3.5988974358974364,,1129675.0
104,3510401,CAPIVARI,SP,não,138.663,54302,323.198,não,-22.9951,-47.5071,0.9990112442385886,1191.0,2878.0,992.0,5919.0,4.393466666666667,3.5988974358974364,5.5,1639873.0
105,3531100,MONGAGUA,SP,não,94.653,54277,143.171,não,-24.0809,-46.6265,0.9990112442385886,561.0,1450.0,956.0,4279.0,4.393466666666667,3.5988974358974364,5.7,
106,3524709,JAGUARIUNA,SP,não,128.346,54243,142.437,não,-22.7037,-46.9851,0.9990112442385886,1115.0,2955.0,1439.0,8477.0,4.393466666666667,3.5988974358974364,,6821447.0
107,3540606,PORTO FELIZ,SP,não,119.878,52502,556.563,não,-23.2093,-47.5251,0.9990112442385886,1413.0,2939.0,1075.0,6167.0,4.393466666666667,3.5988974358974364,5.9,1429706.0
108,3503802,ARTUR NOGUEIRA,SP,não,152.277,52008,177.752,não,-22.5727,-47.1727,0.9990112442385886,1108.0,2969.0,1206.0,7451.0,4.393466666666667,3.5988974358974364,5.1,
109,3509700,CAMPOS DO JORDAO,SP,não,181.163,51451,289.512,não,-22.7296,-45.5833,0.9990112442385886,667.0,2545.0,1223.0,7086.0,4.549,3.699,6.9,1056052.0
110,3556453,VARGEM GRANDE PAULISTA,SP,não,48.746,50365,33.512,não,-23.5993,-47.022,0.9990112442385886,962.0,2549.0,1350.0,3586.0,4.393466666666667,3.5988974358974364,5.4,1532991.0
111,3531308,MONTE ALTO,SP,não,359.319,49974,347.119,não,-21.2655,-48.4971,0.9990112442385886,1551.0,3173.0,1119.0,10737.0,4.393466666666667,3.5988974358974364,6.5,1520055.0
112,3544103,RIO GRANDE DA SERRA,SP,não,48.525,49414,36.671,não,-23.7437,-46.3971,0.9990112442385886,513.0,917.0,820.0,2443.0,4.393466666666667,3.5988974358974364,6.0,
113,3508405,CABREUVA,SP,não,89.744,47890,259.807,não,-23.3053,-47.1362,0.9990112442385886,1030.0,2135.0,914.0,5179.0,4.393466666666667,3.5988974358974364,,2875873.0
114,3540200,PONTAL,SP,não,354.965,47661,355.262,não,-21.0216,-48.0423,0.9990112442385886,1087.0,1510.0,456.0,2655.0,4.393466666666667,3.5988974358974364,,
115,3511508,CERQUILHO,SP,não,148.747,46754,127.758,não,-23.1665,-47.7459,0.9990112442385886,935.0,2485.0,836.0,5186.0,4.393466666666667,3.5988974358974364,8.1,1571087.0
116,3537107,PEDREIRA,SP,não,143.306,46603,109.71,não,-22.7413,-46.8948,0.9990112442385886,828.0,2653.0,1134.0,10826.0,4.393466666666667,3.5988974358974364,5.6,1025557.0
117,3528403,MAIRINQUE,SP,não,75.906,46563,209.757,não,-23.5398,-47.185,0.9990112442385886,631.0,2067.0,866.0,4883.0,4.393466666666667,3.5988974358974364,5.6,1540245.0
118,3527306,LOUVEIRA,SP,não,71.405,45959,55.349,não,-23.0856,-46.9484,0.9990112442385886,1020.0,2434.0,1064.0,6539.0,4.393466666666667,3.5988974358974364,,9244651.0
119,3554805,TREMEMBE,SP,não,156.045,45910,192.416,não,-22.9571,-45.5475,0.9990112442385886,532.0,1314.0,856.0,4090.0,4.393466666666667,3.5988974358974364,5.0,
120,3545308,SALTO DE PIRAPORA,SP,não,126.476,44398,280.312,não,-23.6474,-47.5743,0.9990112442385886,764.0,1764.0,669.0,4248.0,4.393466666666667,3.5988974358974364,,1383574.0
121,3551504,SERRANA,SP,não,313.008,43797,125.744,não,-21.2043,-47.5952,0.9990112442385886,706.0,1746.0,725.0,3706.0,4.393466666666667,3.5988974358974364,5.3,
122,3534302,ORLANDIA,SP,não,368.017,43305,296.431,não,-20.7169,-47.8852,0.9990112442385886,998.0,2520.0,1048.0,6427.0,4.393466666666667,3.5988974358974364,5.8,1536247.0
123,3525102,JARDINOPOLIS,SP,não,334.303,42913,503.355,não,-21.0176,-47.7606,0.9990112442385886,1105.0,2024.0,797.0,3671.0,4.393466666666667,3.5988974358974364,,
124,3554508,TIETE,SP,não,146.089,41026,392.509,não,-23.1101,-47.7164,0.9990112442385886,1294.0,2550.0,1003.0,4654.0,4.393466666666667,3.5988974358974364,,1640139.0
125,3518602,GUARIBA,SP,não,338.866,39216,270.454,não,-21.3594,-48.2316,0.9990112442385886,864.0,1483.0,619.0,3115.0,4.393466666666667,3.5988974358974364,5.1,
126,3539509,PITANGUEIRAS,SP,não,370.223,38890,429.577,não,-21.0132,-48.221000000000004,0.9990112442385886,996.0,1504.0,471.0,3830.0,4.393466666666667,3.5988974358974364,5.0,
127,3502507,APARECIDA,SP,não,179.966,36270,120.939,não,-22.8495,-45.2325,0.9990112442385886,830.0,1659.0,1238.0,4066.0,4.393466666666667,3.5988974358974364,5.6,
128,3521002,IPERO,SP,não,128.478,34940,170.94,não,-23.3513,-47.6927,0.9990112442385886,301.0,790.0,305.0,1930.0,4.393466666666667,3.5988974358974364,,
129,3550407,SAO PEDRO,SP,não,195.118,34900,618.204,não,-22.5483,-47.9096,0.9990112442385886,695.0,2077.0,853.0,3913.0,4.393466666666667,3.5988974358974364,,
130,3513108,CRAVINHOS,SP,não,293.702,34651,311.341,não,-21.338,-47.7324,0.9990112442385886,974.0,1950.0,823.0,3261.0,4.393466666666667,3.5988974358974364,,
131,3544004,RIO DAS PEDRAS,SP,não,169.375,33944,226.939,não,-22.8417,-47.6047,0.9990112442385886,689.0,1585.0,629.0,2944.0,4.393466666666667,3.5988974358974364,,1046942.0
132,3520400,ILHABELA,SP,não,203.004,33369,348.3,não,-23.7785,-45.3552,0.9990112442385886,385.0,1691.0,943.0,6574.0,4.393466666666667,3.5988974358974364,,6772117.0
133,3550209,SAO MIGUEL ARCANJO,SP,não,184.761,32903,930.012,não,-23.8782,-47.9935,0.9990112442385886,776.0,1643.0,522.0,3316.0,4.393466666666667,3.5988974358974364,,
134,3508603,CACHOEIRA PAULISTA,SP,não,212.928,32771,287.837,não,-22.6665,-45.0154,0.9990112442385886,414.0,1095.0,527.0,2780.0,4.393466666666667,3.5988974358974364,,
135,3502903,ARACOIABA DA SERRA,SP,não,124.252,32512,255.55,não,-23.5029,-47.6166,0.9990112442385886,585.0,1708.0,668.0,4289.0,4.393466666666667,3.5988974358974364,,
136,3531902,MORRO AGUDO,SP,não,382.156,32221,1386.176,não,-20.7288,-48.0581,0.9990112442385886,788.0,1634.0,448.0,2731.0,4.393466666666667,3.5988974358974364,,
137,3505609,BARRINHA,SP,não,342.114,31924,146.567,não,-21.1864,-48.1636,0.9990112442385886,495.0,926.0,538.0,2731.0,4.393466666666667,3.5988974358974364,,
138,3526209,JUQUITIBA,SP,não,77.473,31025,521.598,não,-23.9244,-47.0653,0.9990112442385886,733.0,1245.0,867.0,2558.0,4.393466666666667,3.5988974358974364,,
139,3518305,GUARAREMA,SP,não,80.082,28980,270.496,não,-23.4112,-46.0369,0.9990112442385886,542.0,1401.0,663.0,2899.0,4.393466666666667,3.5988974358974364,,1555846.0
140,3537909,PILAR DO SUL,SP,não,152.839,28717,682.395,não,-23.8077,-47.7222,0.9990112442385886,1158.0,2158.0,533.0,4417.0,4.393466666666667,3.5988974358974364,,
